content_id,Recommendation 1,Recommendation 2,Recommendation 3,Recommendation 4,Recommendation 5
-1630229587164080000.00,Lightning Distribution for Drupal: Build Advanced Authoring Experiences in Drupal 8,The Death of Drupal Commerce as an Ecommerce Solution - Third & Grove,Johnson & Johnson comprará grupo suíço por US$ 30 bi,Meet Aquifer: A build system for easier Drupal development,Acquia Engage Awards Finalists Announced
-1622037268576550000.00,Nubank pode fechar as portas se BC confirmar mudança amanhã,Accenture amplia atuação no Brasil,Visa lança desafio para startups de tecnologia - Startupi,Itaú é pioneiro do blockchain,Nintendo has doubled in value since Pokémon Go's release
-1617279065634730000.00,What Color is Your Function?,Tech in Brazil is booming despite the country's political troubles,"Netflix OSS, Spring Cloud, or Kubernetes? How About All of Them!",Microsoft expands its support for Docker containers,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br"
-1596335233529950000.00,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,"contentId
8962537427807366481    Why It's Time to Take Google's PC Operating Sy...
8962537427807366481    Why It's Time to Take Google's PC Operating Sy...
Name: title, dtype: object",Firebase and Google Cloud: better together,Eclipse Foundation Releases Neon,Python Is Not Java (dirtSimple.org)
-1590585250246570000.00,Bring Your App To Life with CALayers,Building interfaces with ConstraintLayout - Google Developers,Why porting an iOS design to Android will not work,Benchmarks for the Top Server-Side Swift Frameworks vs. Node.js,The End Of Apple Man
-1573329182923090000.00,The Continuous Delivery Maturity Model,The Internet of Things is looking for its VisiCalc,Using Honcho to Create a Multi-Process Docker Container,DevOps requer profundas mudanças operacionais que o CIO precisa promover - CIO,How enterprise architects can help ensure success with digital transformations
-1572252285162830000.00,What's the Best Programming Language to Learn in 2017?,Discutindo Devops na Prática,Gartner: em 2020 não haverá mais aplicativos,Java 8 Streams - A Deeper Approach About Performance Improvement,Stackdriver Debugger now works with source code directly in GitHub and Bitbucket
-1556169727291350000.00,"DARPA Goes ""Meta"" with Machine Learning for Machine Learning",Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC,Wide & Deep Learning: Better Together with TensorFlow,Google researchers teach AIs to see the important parts of images - and tell you about them,"How Google is Remaking Itself as a ""Machine Learning First"" Company - Backchannel"
-1525688508571110000.00,Especial: O papel dos grandes provedores de TI na Rio 2016,Governo brasileiro cria manual para contratação de cloud,"No Brasil, '25% dos celulares ainda são 'Burrofones'",Why and How to Avoid Hamburger Menus - Louie A. - Mobile UX Design,The Developer's Midlife Crisis: What's Next?
-1492913151930210000.00,"Google Cloud Platform icons and sample architectural diagrams, for your designing pleasure",Announcing .NET Core 1.0,Monitoramento em tempo real com Elasticsearch e Kibana,Accidental discovery could help batteries last years longer,Labelling automated builds on Docker Hub - Microscaling Systems
-1492574794514500000.00,"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow",Slack and Google announce partnership focused on better integrating their services,Why Netflix thinks its personalized recommendation engine is worth $1 billion per year,Using behavioral data to improve customer satisfaction,Google researchers teach AIs to see the important parts of images - and tell you about them
-1483274517395670000.00,AEM 6.1 Package Manager Metadata Files,Top Programming Languages Trends: The Rise of Big Data,Multi-Channel Marketing in 2015 - It's not rocket science.,Gartner Reprint,The Java 8 API Design Principles
-1453783314552280000.00,Text summarization with TensorFlow,Touch (TV Series 2012-2013),Spotify UI built with HTML / CSS - Freebiesbug,The AI business landscape,Squads não-suicidas - Hipsters #08
-1452340812018190000.00,Elasticsearch: CSV exporter for Kibana Discover,Gartner Reprint,Apenas US$ 59: Nintendo anuncia o relançamento do Nintendinho com 30 jogos na memória,Gartner Reprint,Top Asset Tracking Software: The 52 Best Tools and Software Solutions to Track Your Company's Vital Physical Assets
-1444481301861870000.00,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",Pabllo Vittar reina no novo comercial da Skol para os Jogos Olímpicos,Amazon causa polêmica com serviço que faz entregas em 1 hora em Paris,Netflix emociona com vídeo destacando personagens LGBT,"TRF mantém resolução que proíbe ""cura gay"" - Jornal Opção"
-1425776303341060000.00,Blaise Agüera y Arcas: How computers are learning to be creative,Why Deep Learning Is Suddenly Changing Your Life,The rise of APIs,How will bots make money? Here are 7 business models,"Microsoft lança Teams, nova plataforma de chat concorrente do Slack | MacMagazine.com.br"
-1415040208471060000.00,"Google is discontinuing Google+ Hangouts On Air on September 12, pushes users to YouTube Live",The five phases of migrating to Google Cloud Platform,Machine Learning Is At The Very Peak Of Its Hype Cycle - ARC,Here's proof that Google is getting serious about battling Facebook in a key area,Google Cloud Platform sets a course for new horizons
-1403735753867090000.00,Google's Cloud Machine Learning service is now in public beta,Scala is the new golden child,Spark comparison: AWS vs. GCP,Power to the People: How One Unknown Group of Researchers Holds the Key to Using AI to Solve Real...,"Feather: A Fast On-Disk Format for Data Frames for R and Python, powered by Apache Arrow"
-1313614305945890000.00,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Joel on Software,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,What to Expect at WWDC 2016,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
-1297580205670250000.00,Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,9 Non-Threatening Leadership Strategies for Women,Jury finds Google's implementation of Java in Android was fair use,As expectativas das mulheres da Geração Y são muitas,O dia em que tive mais medo de estar errada.
-1291869519847630000.00,7 Tips to Create a Company Learning Culture like Google - Without Resources,Creating Your Code Review Checklist - DaedTech,On DRY and the cost of wrongful abstractions,Cloud Native Part 1: Definition,The Importance of Code Reviews
-1199490911632550000.00,Introduction to Natural Language Processing - University of Michigan | Coursera,Lightning Distribution for Drupal: Build Advanced Authoring Experiences in Drupal 8,Meet Aquifer: A build system for easier Drupal development,Google lança experimentos com inteligência artificial | Google Discovery,Serverless Architectures
-1114438937697010000.00,The AI business landscape,How Mark Zuckerberg Led Facebook's War to Crush Google Plus,Why Google App Engine rocks: A Google engineer's take,"Hello, TensorFlow!",Google lags behind Amazon and Microsoft's cloud in one important area
-1111518890369030000.00,Effective learning through code workshops | Box Blog,You don't talk about refactoring club,19 Tips For Everyday Git Use,"HoloLens, da Microsoft, engana o usuário para consertar conexões falhas do cérebro",Bitbucket Pipelines Beta: continuous delivery inside Bitbucket - Bitbucket
-1101832997669010000.00,Brazil's Bank Itaú Joins R3 Blockchain Consortium - CoinDesk,#FinTech is all about human-centred design - Chris Skinner's blog,The End Of Apps As We Know Them - Inside Intercom,Itaú é pioneiro do blockchain,"Elopar lança o ""Digio"", cartão para brigar com Nubank"
-1022885988494270000.00,O homofóbico dentro de cada um,"Mesmo sem apoio, Parada LGBT de Campinas arrasta multidão pelas ruas",Criadas para casar,"Por dentro do MariaLab: A tecnologia é área para as mulheres, sim!","O meme 'Luiza, você está atenta?' explicou da melhor forma o machismo na área da tecnologia"
-986193709330758000.00,Sam Newman - Backends For Frontends,Firebase Test Lab for Android,Vision API - Image Content Analysis,The Importance of Code Reviews,Post: Just Say mNo to Hungarian Notation
-986027724303592000.00,Workplace diversity in Brazil: there's still a long way to go,"Para rebater Estatuto da Família, campanha muda significado de 'família' no Dicionário Houaiss",Glamour Exclusive: President Obama On Feminism and The World He Wants to Leave His Daughters,The Genderbread Person v3 | It's Pronounced Metrosexual,YouTube chama seus criadores de conteúdo para a campanha mundial #OrgulhoDeSer
-969155230116728000.00,Como são escrita as risadas em japonês? - Suki Desu,Modelando APIs REST com Swagger,Xamarin for Everyone,The Ultimate Solution to Versioning REST APIs: Content Negotiation,"GitLab launches Issue Boards, an open-source task management tool that resembles Trello"
-908052164352446000.00,Como testar exceções em Java com o JUnit - Code a Test,Micro Profile JavaEE com Wildfly Swarm,Using behavioral data to improve customer satisfaction,Powering a more connected and collaborative enterprise,"Build your own scalable, location analysis platform with Google Cloud Platform and Maps APIs"
-885453047081832000.00,The End Of Apps As We Know Them - Inside Intercom,Nubank pode fechar as portas se BC confirmar mudança amanhã,Accidental discovery could help batteries last years longer,Johnson & Johnson comprará grupo suíço por US$ 30 bi,You won't recognize the new world of digital payments without this report
-879594538384021000.00,Live asynchronously.,Bots won't replace apps. Better apps will replace apps.,How to build cross-platform mobile apps using nothing more than a JSON markup,Seniority,Client-side ranking to more efficiently show people stories in feed
-861913102049789000.00,Google's Cloud Machine Learning service is now in public beta,Scala is the new golden child,Google lags behind Amazon and Microsoft's cloud in one important area,Powering a more connected and collaborative enterprise,"The ""Joel Test"" for Data Science"
-860751600992244000.00,Touch (TV Series 2012-2013),"Hello, a nova rede social do Orkut, está liberada no Brasil",Como a Microsoft está trabalhando com o conceito de IoT - Startupi,The AI business landscape,Lilly Wachowski Makes First Public Appearance Since Coming Out as Transgender
-820343972901090000.00,Clean Coder Blog,Alecrim/AlecrimCoreData,Post: Just Say mNo to Hungarian Notation,VMware Cloud™ on AWS - A Closer Look - frankdenneman.nl,The Importance of Code Reviews
-799315203186826000.00,"AWS vs Packet.net Why we left AWS Benchmarking AWS's Network, Disk, and CPU Performance - Tiingo Thoughts",Ordering coffee in Italy: the 10 commandments,Joel on Software,WWDC 2016 preview: How to watch &amp; what to expect at Apple's event on Monday,"The New App Store: Subscription Pricing, Faster Approvals, and Search Ads"
